UserID,MovieID,Rated
448,14,1
448,97,3
448,107,3
448,161,1
449,168,2
449,177,2
449,160,5
449,10,5
449,115,5
449,135,5
449,182,5
449,173,3
449,80,5
449,104,4
449,145,4
449,41,2
449,144,3
449,39,5
449,68,5
449,190,5
449,92,4
449,26,4
449,97,1
449,140,1
449,139,3
449,34,1
449,47,5
449,50,5
449,35,3
449,104,4
449,122,1
449,45,3
449,134,3
449,62,4
449,29,5
449,154,2
449,123,4
449,96,5
449,106,4
449,65,4
449,7,1
449,53,5
449,193,4
449,155,2
449,130,1
449,46,5
449,107,4
449,86,4
450,88,1
450,101,3
450,175,5
450,36,2
450,131,2
450,39,4
450,15,2
450,132,3
450,43,4
450,31,2
450,60,1
450,56,3
450,72,1
450,121,3
450,126,4
450,86,1
450,134,1
450,138,5
450,84,4
450,63,3
450,114,4
450,93,5
450,64,1
450,33,2
450,167,4
450,157,4
450,22,2
450,143,4
450,178,3
450,112,1
450,107,2
450,42,4
450,70,5
450,128,3
450,11,3
450,158,5
450,57,2
450,3,4
450,22,2
450,154,2
450,185,1
450,130,4
450,123,5
450,102,3
450,28,3
450,69,4
450,67,2
450,141,2
451,190,4
451,100,5
451,140,5
451,14,3
451,120,3
451,19,3
451,169,3
451,45,4
451,38,2
451,99,2
451,137,5
451,127,4
451,159,2
451,138,2
451,170,2
451,173,5
451,102,4
451,1,2
451,110,3
451,188,4
451,46,2
451,86,3
451,67,4
451,62,3
451,160,1
451,191,4
451,182,5
451,13,1
451,186,3
451,60,2
451,58,4
451,179,2
451,139,1
451,82,2
451,73,3
451,135,4
451,12,2
451,3,2
451,10,3
451,80,2
451,156,3
451,27,4
451,59,3
451,28,2
451,20,2
451,181,4
451,25,1
451,87,2
451,156,3
451,148,1
452,160,5
452,58,2
452,127,5
452,95,4
452,6,5
452,179,2
452,16,5
452,158,4
452,108,4
452,131,5
452,152,3
452,41,1
452,51,5
452,96,3
452,146,5
452,62,4
452,174,3
452,14,5
452,175,2
452,153,1
452,128,1
452,122,3
452,33,3
452,164,4
452,186,1
452,48,2
452,161,2
452,12,5
452,115,4
452,133,2
452,85,1
452,50,4
452,125,1
452,100,4
452,2,4
452,191,2
452,55,3
452,73,4
452,29,3
452,37,2
452,73,4
452,66,1
452,123,2
453,10,3
453,155,4
453,105,4
453,68,1
453,2,1
453,153,1
453,90,1
453,75,4
453,24,1
453,129,5
453,130,3
453,2,1
453,84,5
453,116,3
453,91,2
453,96,3
453,146,3
453,15,3
453,143,3
453,5,3
453,133,3
453,137,3
453,142,5
453,161,3
453,135,5
453,193,3
453,72,5
453,57,2
453,83,5
453,155,4
453,181,2
453,46,1
453,158,1
453,159,4
453,8,3
453,69,3
453,90,1
453,31,5
453,79,1
453,71,2
453,165,1
453,104,5
453,127,3
453,38,5
453,80,2
453,171,4
453,9,2
453,131,1
454,135,3
454,70,3
454,186,5
454,119,3
454,7,1
454,141,4
454,183,1
454,45,2
454,153,4
454,187,1
454,82,2
454,90,4
454,54,2
454,72,3
454,81,3
454,55,5
454,192,1
454,74,4
454,103,5
454,184,3
454,148,2
454,165,5
454,87,1
454,74,4
454,166,4
454,151,5
454,21,1
454,14,2
454,142,3
454,5,3
454,102,2
454,124,1
454,56,3
454,40,4
454,108,5
454,92,2
454,106,5
454,126,2
454,88,3
454,15,1
454,180,3
454,39,4
454,167,4
454,181,5
454,16,2
454,150,3
455,133,1
455,179,5
455,191,5
455,169,1
455,81,4
455,8,5
455,188,5
455,33,4
455,115,2
455,71,4
455,26,1
455,143,1
455,159,3
455,5,5
455,88,4
455,37,3
455,118,2
455,153,4
455,16,3
455,71,4
455,11,1
455,60,5
455,80,5
455,172,1
455,180,1
455,97,5
455,147,3
455,105,4
455,77,4
455,138,4
455,122,5
455,139,3
455,115,2
455,72,3
455,187,2
455,10,4
455,151,4
455,111,2
455,185,3
455,142,2
455,156,4
455,53,3
455,134,4
455,141,1
455,165,2
455,163,4
455,142,2
455,128,1
456,153,4
456,49,1
456,193,3
456,75,3
456,102,3
456,62,3
456,52,4
456,184,2
456,50,5
456,86,5
456,25,2
456,149,1
456,14,2
456,16,3
456,5,5
456,34,5
456,95,2
456,49,1
456,106,4
456,160,4
456,118,4
456,148,4
456,70,2
456,4,3
456,19,1
456,113,4
456,142,2
456,179,5
456,31,5
456,171,5
456,85,4
456,191,1
456,136,5
456,6,3
456,162,1
456,39,2
456,125,3
456,167,4
456,18,1
456,54,2
456,159,5
456,116,1
456,94,4
456,98,4
456,21,4
456,144,3
456,76,1
456,190,4
456,47,4
457,29,2
457,191,2
457,132,3
457,188,3
457,165,2
457,151,2
457,144,5
457,144,5
457,180,5
457,74,5
457,84,2
457,161,2
457,73,4
457,69,3
457,24,2
457,81,1
457,176,4
457,55,4
457,169,3
457,83,3
457,19,3
457,56,1
457,167,4
457,61,5
457,157,5
457,27,2
457,100,1
457,111,4
457,22,5
457,15,4
457,151,2
457,156,4
457,155,2
457,39,1
457,152,2
457,104,4
457,49,4
457,1,4
457,18,3
457,178,5
457,117,1
457,21,2
457,79,5
457,148,2
457,7,1
457,116,2
457,118,5
458,160,3
458,168,2
458,188,1
458,72,4
458,129,5
458,112,1
458,190,4
458,127,4
458,97,4
458,31,1
458,179,3
458,32,1
458,164,2
458,20,2
458,57,1
458,145,4
458,43,2
458,17,2
458,147,2
458,123,2
458,3,3
458,67,4
458,74,3
458,51,5
458,162,4
458,37,2
458,131,5
458,59,3
458,88,5
458,151,1
458,193,1
458,25,2
458,33,3
458,178,4
458,188,1
458,120,2
458,19,1
458,60,4
458,106,4
458,31,1
458,35,4
458,42,4
458,182,1
458,188,1
458,46,3
458,186,4
458,80,1
459,125,3
459,68,3
459,183,5
459,85,1
459,46,5
459,100,4
459,44,4
459,104,4
459,190,5
459,161,3
459,83,3
459,7,5
459,94,4
459,23,4
459,86,3
459,1,3
459,24,1
459,171,1
459,85,1
459,71,4
459,121,2
459,109,2
459,90,3
459,176,5
459,174,5
459,106,4
459,124,5
459,92,5
459,74,3
459,98,4
459,3,4
459,39,4
459,31,5
459,13,2
459,32,3
459,19,4
459,41,4
459,172,2
459,118,2
459,87,3
459,137,2
459,128,1
459,192,2
459,106,4
459,128,1
459,63,1
459,148,4
459,73,5
460,116,2
460,91,5
460,108,2
460,26,1
460,37,3
460,62,1
460,83,1
460,160,1
460,181,4
460,14,5
460,164,2
460,174,5
460,53,1
460,5,4
460,45,3
460,48,5
460,146,3
460,182,5
460,180,4
460,2,5
460,144,1
460,130,2
460,6,2
460,177,1
460,102,2
460,125,1
460,23,2
460,43,2
460,51,2
460,17,5
460,30,2
460,41,3
460,137,5
460,81,3
460,100,2
460,113,5
460,98,5
460,9,2
460,52,1
460,74,3
460,65,4
460,74,3
460,193,2
460,55,4
460,177,1
460,17,5
460,121,5
460,99,3
461,41,3
461,21,2
461,175,4
461,174,4
461,99,4
461,31,4
461,162,4
461,88,2
461,141,2
461,142,3
461,79,1
461,124,1
461,62,5
461,55,3
461,57,4
461,158,3
461,26,2
461,32,5
461,91,5
461,193,2
461,83,4
461,78,2
461,103,1
461,187,2
461,7,4
461,4,3
461,48,1
461,33,4
461,49,3
461,178,2
461,19,5
461,150,2
461,84,5
461,85,5
461,161,2
461,167,1
461,22,4
461,148,4
461,129,4
461,151,1
461,136,1
461,169,5
461,118,1
461,166,3
461,176,5
461,131,3
462,26,1
462,1,3
462,108,1
462,121,1
462,123,1
462,114,2
462,154,2
462,47,2
462,7,5
462,51,2
462,60,3
462,144,4
462,75,1
462,6,3
462,169,1
462,167,2
462,116,2
462,15,5
462,153,4
462,89,4
462,83,3
462,148,5
462,28,2
462,9,3
462,147,4
462,131,3
462,177,4
462,146,1
462,30,2
462,49,2
462,125,4
462,156,5
462,120,1
462,184,2
462,143,5
462,171,1
462,179,3
462,22,1
462,121,1
462,17,4
462,70,4
462,34,1
462,134,1
462,16,1
463,76,4
463,174,3
463,146,5
463,190,4
463,173,4
463,80,3
463,109,3
463,40,4
463,172,1
463,166,3
463,1,4
463,9,3
463,67,3
463,151,5
463,33,3
463,103,2
463,169,3
463,71,2
463,182,4
463,156,1
463,35,1
463,149,5
463,170,3
463,152,1
463,24,1
463,44,3
463,105,3
463,63,3
463,147,2
463,98,2
463,70,2
463,188,2
463,36,4
463,178,3
463,186,5
463,150,3
463,65,3
463,163,2
463,81,2
463,2,4
463,5,5
463,51,2
463,66,5
463,28,5
463,42,2
463,56,1
463,62,4
464,126,1
464,142,3
464,139,2
464,65,3
464,173,5
464,144,2
464,26,4
464,154,5
464,132,1
464,178,4
464,157,5
464,7,2
464,78,5
464,115,1
464,96,3
464,124,2
464,180,2
464,42,2
464,139,2
464,116,5
464,38,2
464,20,4
464,68,2
464,44,2
464,63,1
464,79,5
464,3,1
464,113,1
464,6,4
464,16,3
464,97,3
464,122,2
464,10,1
464,11,5
464,102,3
464,189,5
464,121,5
464,41,5
464,64,4
464,77,5
464,22,3
464,179,3
464,123,3
464,8,3
464,51,2
464,165,1
464,168,5
465,65,3
465,159,5
465,177,3
465,115,5
465,94,3
465,150,5
465,101,3
465,157,4
465,79,3
465,120,3
465,167,2
465,11,5
465,57,2
465,128,4
465,61,5
465,155,3
465,122,1
465,35,3
465,146,3
465,83,1
465,41,4
465,58,5
465,163,3
465,62,3
465,91,2
465,176,2
465,18,2
465,55,4
465,32,3
465,64,3
465,146,3
465,170,3
465,16,3
465,95,1
465,80,1
465,53,2
465,31,5
465,5,2
465,1,2
465,112,3
465,28,5
465,51,4
465,56,3
465,22,1
465,53,2
466,18,2
466,183,5
466,58,4
466,181,4
466,186,5
466,33,4
466,150,1
466,19,2
466,187,2
466,80,3
466,27,4
466,124,5
466,134,5
466,123,1
466,83,1
466,155,1
466,160,2
466,108,4
466,66,5
466,86,4
466,190,5
466,22,3
466,39,1
466,142,1
466,4,5
466,89,4
466,185,4
466,175,3
466,41,5
466,46,1
466,81,4
466,7,4
466,42,3
466,169,4
466,113,2
466,29,5
466,76,4
466,24,4
466,21,4
466,149,1
466,179,3
466,133,3
466,100,5
466,48,4
466,56,5
467,31,5
467,101,3
467,45,1
467,73,1
467,174,2
467,84,1
467,118,4
467,77,4
467,157,3
467,126,5
467,27,5
467,29,5
467,175,2
467,118,4
467,7,5
467,75,4
467,60,2
467,110,5
467,166,5
467,117,4
467,182,1
467,14,2
467,2,5
467,24,1
467,36,3
467,88,1
467,144,3
467,22,5
467,96,1
467,180,1
467,120,5
467,149,3
467,102,5
467,176,5
467,124,4
467,124,4
467,12,5
467,125,3
467,193,2
467,129,5
467,121,5
467,39,1
467,17,1
467,151,3
467,54,2
467,105,5
467,104,2
468,121,3
468,79,5
468,154,2
468,125,2
468,40,4
468,84,3
468,150,5
468,142,2
468,104,1
468,36,1
468,23,4
468,20,3
468,131,5
468,68,5
468,189,3
468,21,2
468,127,1
468,164,3
468,64,3
468,11,2
468,72,3
468,127,1
468,127,1
468,126,5
468,49,3
468,165,5
468,31,3
468,97,5
468,135,5
468,138,3
468,160,4
468,178,2
468,6,3
468,145,3
468,107,1
468,3,1
468,78,4
468,184,3
468,100,5
468,2,4
468,110,5
468,59,2
468,85,2
468,4,1
468,175,1
468,140,4
468,95,5
468,119,3
468,175,1
469,8,4
469,114,4
469,30,2
469,50,4
469,11,5
469,56,1
469,141,5
469,99,4
469,72,4
469,115,5
469,181,4
469,10,2
469,137,3
469,165,4
469,6,5
469,73,3
469,109,5
469,128,5
469,14,3
469,139,5
469,146,2
469,119,4
469,190,3
469,105,2
469,172,5
469,34,5
469,130,5
469,186,2
469,59,4
469,1,5
469,63,2
469,20,3
469,102,3
469,21,3
469,142,1
469,105,2
469,137,3
469,192,4
469,15,1
469,131,1
469,140,3
469,49,4
469,37,2
469,78,2
469,95,1
470,151,2
470,10,1
470,35,2
470,107,4
470,187,1
470,110,4
470,60,1
470,13,5
470,172,3
470,46,4
470,75,4
470,156,5
470,37,1
470,192,3
470,161,5
470,121,3
470,185,4
470,30,1
470,135,3
470,106,5
470,55,5
470,157,5
470,39,1
470,124,3
470,158,2
470,9,2
470,109,5
470,193,3
470,52,5
470,142,4
470,91,4
470,120,3
470,79,2
470,105,4
470,14,4
470,158,2
470,61,3
470,84,4
470,114,2
470,159,2
470,99,4
470,94,4
470,75,4
470,71,3
470,89,4
470,54,5
470,64,5
471,108,2
471,133,4
471,178,4
471,105,5
471,120,5
471,136,1
471,91,2
471,114,2
471,43,4
471,9,3
471,147,5
471,103,5
471,136,1
471,128,5
471,78,1
471,45,2
471,112,2
471,93,1
471,182,4
471,132,3
471,81,5
471,45,2
471,160,1
471,141,1
471,56,4
471,125,4
471,98,5
471,59,3
471,57,5
471,3,2
471,41,4
471,14,3
471,193,2
471,111,3
471,33,5
471,34,5
471,40,2
471,67,1
471,76,5
471,38,3
471,65,4
471,97,4
471,47,3
471,155,5
471,72,5
471,189,2
471,73,4
472,165,4
472,46,1
472,164,3
472,179,2
472,12,3
472,67,1
472,152,1
472,74,2
472,53,5
472,88,5
472,123,3
472,143,4
472,127,2
472,9,5
472,128,1
472,48,4
472,114,3
472,140,4
472,173,3
472,78,2
472,172,4
472,189,1
472,70,1
472,24,2
472,157,5
472,66,3
472,133,2
472,28,2
472,27,1
472,120,3
472,125,2
472,164,3
472,110,1
472,168,5
472,158,1
472,12,3
472,160,3
472,108,2
472,156,4
472,163,5
472,119,2
472,83,2
472,58,1
472,151,2
472,161,1
472,72,2
472,81,4
472,15,2
473,141,1
473,166,1
473,132,3
473,180,1
473,9,4
473,14,2
473,72,2
473,155,4
473,26,3
473,87,4
473,135,1
473,143,1
473,154,3
473,158,5
473,104,2
473,88,3
473,162,4
473,109,2
473,175,3
473,71,4
473,89,2
473,73,3
473,50,3
473,30,5
473,1,3
473,144,2
473,133,2
473,28,1
473,10,4
473,13,5
473,127,2
473,66,5
473,40,2
473,32,1
473,142,1
473,34,3
473,163,3
473,7,1
473,98,2
473,24,5
473,38,5
473,2,5
473,20,3
473,20,3
473,53,3
473,85,4
473,123,3
473,97,4
474,174,1
474,21,3
474,28,4
474,98,1
474,12,4
474,49,1
474,132,5
474,69,3
474,156,4
474,119,1
474,102,5
474,165,5
474,17,5
474,183,2
474,23,4
474,60,3
474,142,2
474,136,1
474,75,2
474,31,5
474,142,2
474,94,5
474,25,1
474,134,5
474,113,1
474,170,5
474,146,3
474,130,4
474,10,1
474,152,1
474,158,5
474,94,5
474,133,3
474,140,5
474,46,1
474,76,4
474,35,3
474,106,1
474,100,2
474,63,2
474,66,4
474,184,3
474,57,2
474,82,4
474,29,3
474,19,1
474,4,5
474,185,5
475,40,1
475,108,2
475,105,1
475,80,4
475,42,1
475,102,3
475,78,1
475,52,3
475,186,1
475,161,4
475,19,4
475,123,3
475,86,4
475,84,2
475,175,5
475,111,5
475,177,5
475,131,3
475,90,5
475,38,2
475,108,2
475,181,1
475,176,4
475,1,3
475,114,3
475,21,2
475,35,2
475,43,2
475,92,2
475,7,3
475,48,5
475,56,1
475,145,3
475,157,5
475,106,2
475,160,5
475,86,4
475,149,3
475,71,4
475,117,3
475,73,3
475,83,3
475,16,5
475,142,1
475,72,4
475,95,5
475,158,5
475,168,5
475,44,3
475,13,3
476,126,4
476,88,5
476,23,1
476,155,5
476,34,4
476,78,5
476,142,1
476,82,3
476,113,3
476,121,2
476,13,5
476,8,3
476,46,5
476,112,2
476,158,3
476,42,5
476,98,5
476,180,5
476,28,4
476,106,4
476,28,4
476,97,1
476,168,5
476,37,5
476,86,5
476,182,5
476,161,1
476,189,3
476,67,1
476,172,2
476,148,2
476,57,2
476,154,4
476,135,1
476,174,3
476,140,2
476,144,2
476,72,5
476,166,1
476,125,2
476,74,3
476,175,2
476,165,5
476,70,3
476,49,4
476,69,2
476,164,5
476,183,1
477,34,1
477,72,3
477,41,3
477,57,3
477,146,3
477,170,3
477,144,4
477,87,1
477,71,1
477,100,4
477,96,1
477,72,3
477,38,2
477,183,5
477,101,2
477,115,1
477,157,3
477,172,1
477,138,5
477,13,4
477,104,5
477,182,3
477,152,5
477,171,4
477,48,3
477,158,2
477,155,1
477,123,1
477,118,5
477,68,5
477,95,4
477,61,5
477,101,2
477,149,4
477,92,3
477,150,5
477,16,2
477,166,4
477,8,2
477,121,4
477,90,4
477,170,3
477,33,2
477,153,4
478,123,5
478,36,2
478,41,4
478,109,2
478,170,1
478,9,5
478,139,4
478,180,4
478,152,3
478,75,5
478,132,2
478,42,2
478,187,1
478,145,4
478,135,2
478,11,2
478,77,5
478,130,5
478,8,5
478,184,1
478,120,2
478,1,2
478,177,5
478,162,5
478,171,4
478,161,2
478,154,2
478,49,5
478,33,2
478,57,5
478,110,5
478,61,4
478,88,1
478,52,4
478,60,2
478,84,3
478,43,4
478,62,4
478,192,5
478,144,2
478,4,5
478,186,4
478,5,1
478,38,3
478,116,1
478,165,4
479,191,1
479,65,2
479,14,2
479,23,5
479,109,1
479,74,1
479,11,2
479,130,5
479,107,4
479,140,3
479,55,1
479,104,1
479,124,2
479,122,3
479,16,2
479,75,2
479,18,1
479,59,4
479,162,3
479,67,3
479,161,1
479,84,5
479,25,5
479,167,2
479,41,2
479,163,3
479,88,4
479,189,2
479,116,1
479,50,1
479,156,5
479,174,5
479,24,3
479,78,2
479,29,1
479,13,5
479,10,3
479,166,1
479,115,5
479,193,1
479,51,5
479,44,3
479,103,2
479,37,5
479,79,2
479,164,1
479,20,1
479,32,4
480,139,1
480,190,2
480,25,4
480,165,1
480,103,4
480,188,5
480,109,5
480,167,2
480,184,3
480,96,4
480,30,4
480,158,5
480,144,5
480,134,5
480,6,2
480,121,3
480,18,3
480,114,1
480,141,1
480,100,5
480,41,1
480,182,1
480,162,2
480,83,2
480,130,2
480,67,3
480,101,4
480,113,4
480,82,3
480,19,4
480,43,2
480,44,3
480,4,5
480,61,5
480,1,5
480,140,5
480,113,4
480,105,1
480,8,4
480,55,1
480,47,4
480,112,3
480,76,3
480,119,2
480,157,3
480,110,2
480,5,2
480,98,2
481,8,4
481,135,1
481,148,5
481,109,5
481,11,4
481,183,2
481,128,4
481,58,4
481,153,5
481,9,5
481,21,1
481,13,3
481,142,2
481,106,1
481,63,2
481,23,4
481,62,3
481,52,3
481,21,1
481,29,1
481,132,2
481,118,5
481,182,3
481,186,3
481,50,2
481,68,1
481,41,3
481,90,4
481,185,4
481,87,5
481,129,3
481,44,2
481,60,5
481,5,5
481,146,3
481,18,5
481,98,5
481,192,5
481,34,5
482,81,2
482,150,3
482,182,2
482,72,2
482,14,2
482,66,1
482,141,2
482,17,1
482,73,4
482,148,4
482,68,1
482,69,5
482,65,2
482,104,4
482,102,2
482,166,4
482,44,5
482,1,1
482,97,2
482,56,5
482,4,2
482,36,1
482,95,5
482,103,2
482,57,5
482,91,2
482,173,4
482,149,5
482,70,4
482,22,1
482,130,2
482,16,1
482,117,2
482,157,2
482,21,3
482,15,3
482,177,3
482,145,3
482,161,1
482,136,5
482,56,5
482,77,1
482,126,4
482,10,1
482,31,5
482,156,1
482,41,2
483,123,2
483,51,5
483,4,4
483,99,1
483,61,5
483,65,1
483,53,5
483,6,5
483,80,1
483,93,1
483,14,1
483,18,2
483,39,3
483,100,5
483,40,3
483,121,3
483,72,2
483,71,1
483,23,5
483,68,2
483,115,2
483,165,3
483,162,2
483,60,5
483,62,3
483,62,3
483,19,1
483,83,5
483,130,1
483,34,2
483,138,4
483,156,2
483,120,5
483,53,5
483,74,1
483,133,5
483,178,5
483,73,2
483,28,1
483,169,1
483,95,1
483,154,2
483,106,3
483,63,4
483,3,2
483,146,4
484,20,4
484,115,4
484,118,2
484,148,4
484,84,3
484,167,2
484,67,3
484,31,3
484,69,2
484,19,4
484,88,1
484,17,2
484,92,1
484,164,3
484,9,4
484,109,1
484,170,5
484,99,5
484,80,4
484,11,5
484,158,1
484,76,3
484,26,3
484,173,5
484,40,3
484,75,2
484,110,2
484,100,4
484,78,4
484,37,4
484,33,2
484,136,4
484,193,4
484,141,4
484,70,4
484,132,5
484,129,2
484,175,3
484,41,5
484,61,4
484,53,5
484,4,4
484,104,4
484,74,1
484,121,1
485,146,2
485,149,4
485,91,4
485,184,5
485,23,3
485,88,2
485,133,4
485,100,5
485,71,2
485,10,1
485,86,5
485,59,3
485,47,4
485,4,2
485,58,5
485,139,1
485,109,2
485,50,5
485,141,5
485,24,4
485,17,4
485,38,3
485,134,4
485,112,2
485,42,5
485,185,2
485,177,4
485,155,4
485,154,5
485,193,1
485,19,5
485,72,1
485,113,1
485,28,4
485,172,4
485,140,4
485,95,5
485,121,2
485,9,2
485,135,2
485,101,3
485,26,4
485,40,3
485,163,4
485,64,3
485,136,4
485,54,4
485,182,2
486,18,5
486,22,3
486,49,4
486,65,5
486,87,4
486,27,1
486,88,3
486,98,1
486,180,4
486,35,1
486,122,3
486,159,4
486,12,5
486,171,4
486,164,1
486,69,3
486,67,1
486,193,3
486,42,1
486,115,2
486,167,5
486,50,1
486,57,4
486,39,2
486,188,1
486,182,3
486,186,1
486,17,5
486,113,1
486,187,5
486,116,1
486,81,5
486,136,5
486,105,2
486,46,4
486,74,1
486,38,4
486,156,2
486,49,4
486,91,2
486,147,1
486,106,1
486,192,4
486,66,2
486,184,1
486,55,3
487,78,2
487,150,3
487,14,1
487,48,3
487,123,1
487,54,3
487,124,1
487,43,5
487,91,2
487,4,5
487,151,3
487,109,1
487,138,5
487,163,4
487,107,4
487,53,2
487,19,4
487,116,1
487,185,5
487,95,2
487,154,5
487,191,2
487,142,4
487,170,5
487,125,1
487,153,5
487,29,2
487,190,4
487,30,4
487,103,2
487,37,5
487,58,5
487,110,3
487,66,4
487,23,3
487,143,1
487,137,5
487,70,5
487,161,1
487,19,4
487,15,3
487,13,4
487,88,3
487,79,4
487,45,5
487,172,4
487,44,4
488,73,3
488,180,3
488,27,4
488,117,2
488,114,3
488,15,2
488,36,4
488,102,5
488,18,5
488,152,3
488,32,4
488,132,2
488,4,2
488,137,1
488,98,3
488,173,2
488,104,4
488,184,2
488,134,3
488,39,2
488,96,1
488,164,4
488,38,2
488,114,3
488,178,3
488,11,1
488,37,4
488,26,2
488,20,2
488,51,4
488,82,5
488,133,2
488,156,2
488,55,3
488,143,1
488,121,1
488,97,2
488,14,1
488,111,3
488,58,5
488,163,4
488,148,2
488,169,3
488,75,2
488,125,1
488,46,1
488,105,4
488,124,1
488,84,4
489,164,4
489,182,4
489,43,5
489,181,5
489,119,3
489,129,2
489,98,5
489,4,1
489,30,5
489,124,3
489,190,2
489,149,2
489,95,5
489,68,3
489,92,5
489,145,4
489,177,3
489,158,5
489,11,3
489,48,5
489,107,2
489,1,2
489,75,1
489,37,3
489,17,4
489,95,5
489,167,5
489,54,2
489,76,2
489,87,5
489,150,2
489,84,2
489,93,2
489,66,5
489,73,3
489,7,3
489,85,4
489,35,1
489,23,3
489,175,3
489,120,1
489,105,3
489,123,2
489,2,3
489,125,2
489,41,4
490,137,3
490,140,5
490,88,5
490,94,2
490,162,5
490,68,4
490,163,3
490,189,2
490,10,4
490,23,3
490,3,3
490,97,4
490,63,1
490,42,2
490,139,3
490,93,5
490,28,5
490,65,3
490,143,5
490,9,5
490,57,1
490,92,1
490,135,4
490,181,1
490,60,3
490,34,4
490,104,2
490,107,5
490,108,3
490,134,5
490,124,5
490,110,3
490,50,5
490,102,4
490,65,3
490,15,2
490,5,3
490,136,4
490,157,5
490,34,4
490,68,4
490,39,2
490,160,2
490,19,3
491,103,3
491,72,3
491,24,1
491,140,5
491,88,2
491,81,3
491,156,1
491,8,2
491,69,4
491,95,3
491,139,1
491,11,5
491,128,4
491,43,3
491,87,4
491,77,3
491,188,3
491,158,3
491,121,3
491,123,2
491,57,4
491,139,1
491,150,1
491,40,3
491,75,3
491,83,5
491,36,1
491,79,5
491,159,3
491,101,4
491,44,3
491,160,2
491,181,2
491,116,3
491,133,1
491,72,3
491,138,4
491,85,2
491,104,3
491,39,5
491,106,1
491,188,3
491,16,3
491,109,4
492,65,5
492,85,3
492,127,4
492,177,3
492,192,1
492,75,4
492,103,5
492,133,2
492,73,3
492,164,4
492,39,2
492,35,5
492,154,3
492,11,4
492,22,1
492,116,1
492,38,5
492,80,3
492,158,2
492,193,5
492,157,1
492,33,5
492,142,3
492,153,2
492,112,2
492,99,5
492,110,4
492,166,5
492,139,2
492,45,1
492,185,5
492,104,2
492,88,1
492,69,3
492,95,3
492,48,5
492,24,2
492,135,1
492,60,4
492,124,1
492,101,1
492,145,2
492,14,4
492,7,2
492,68,5
493,5,5
493,10,3
493,156,3
493,95,5
493,71,1
493,96,5
493,155,3
493,107,5
493,97,5
493,188,2
493,92,3
493,46,5
493,77,1
493,160,2
493,193,4
493,119,5
493,128,3
493,189,3
493,77,1
493,152,5
493,17,5
493,67,5
493,73,5
493,183,4
493,158,5
493,174,2
493,101,3
493,79,5
493,61,3
493,86,4
493,105,5
493,19,4
493,134,1
493,76,5
493,38,1
493,35,2
493,162,2
493,147,2
493,161,4
493,47,1
493,83,1
493,131,1
493,153,5
493,172,4
493,178,2
493,36,5
493,3,3
493,27,2
493,101,3
494,102,3
494,81,1
494,85,5
494,2,1
494,90,1
494,146,3
494,84,5
494,46,3
494,78,4
494,133,5
494,52,3
494,26,2
494,1,4
494,165,2
494,183,2
494,74,1
494,35,1
494,153,1
494,82,5
494,87,4
494,175,5
494,116,4
494,37,1
494,4,1
494,63,4
494,10,4
494,12,3
494,68,5
494,115,1
494,77,5
494,109,3
494,114,5
494,58,5
494,105,5
494,182,5
494,85,5
494,155,5
494,163,3
494,22,3
494,152,2
494,158,4
494,65,2
494,18,5
494,141,3
494,43,5
495,107,3
495,8,5
495,89,2
495,11,4
495,136,5
495,155,3
495,39,3
495,44,5
495,89,2
495,143,4
495,31,3
495,105,1
495,18,2
495,181,4
495,46,5
495,7,1
495,17,5
495,110,2
495,83,2
495,49,5
495,100,3
495,25,2
495,58,4
495,178,2
495,54,5
495,162,2
495,136,5
495,81,2
495,144,5
495,29,1
495,63,1
495,80,2
495,79,3
495,21,3
495,186,5
495,128,5
495,183,2
495,92,2
495,180,5
495,147,4
495,76,2
495,170,2
495,126,2
495,82,1
495,184,3
495,5,4
495,84,4
496,99,2
496,150,5
496,186,3
496,3,5
496,128,3
496,53,2
496,191,3
496,130,3
496,74,4
496,24,1
496,81,2
496,44,5
496,40,3
496,106,2
496,27,1
496,136,2
496,22,5
496,187,3
496,142,2
496,139,2
496,17,3
496,172,3
496,64,2
496,97,5
496,186,3
496,58,3
496,175,2
496,68,3
496,33,4
496,69,4
496,77,1
496,174,2
496,76,4
496,149,1
496,130,3
496,10,2
496,105,5
496,23,2
496,192,4
496,102,4
496,178,5
496,14,5
496,86,2
496,44,5
496,122,1
497,34,5
497,169,5
497,147,2
497,107,5
497,162,3
497,118,5
497,21,1
497,114,1
497,128,5
497,154,1
497,132,4
497,61,2
497,139,5
497,43,4
497,76,1
497,8,2
497,193,4
497,143,5
497,62,5
497,129,3
497,17,5
497,131,2
497,178,2
497,98,4
497,123,4
497,145,2
497,4,1
497,167,2
497,45,5
497,55,4
497,119,2
497,84,3
497,105,4
497,16,1
497,103,4
497,124,3
497,18,5
497,187,3
497,152,2
497,9,2
497,86,5
497,8,2
497,49,4
497,52,2
497,85,1
497,60,5
497,152,2
497,107,5
497,176,5
498,167,4
498,7,4
498,116,2
498,174,5
498,78,2
498,40,1
498,127,3
498,64,5
498,88,1
498,77,5
498,72,5
498,122,2
498,7,4
498,76,1
498,11,2
498,95,1
498,38,3
498,29,2
498,119,4
498,61,5
498,189,3
498,175,3
498,86,3
498,65,2
498,19,2
498,68,1
498,32,3
498,148,3
498,31,5
498,111,4
498,112,5
498,143,2
498,34,1
498,152,4
498,17,5
498,118,3
498,91,1
498,53,2
498,51,3
498,93,2
498,50,3
498,187,4
498,87,3
